@relation allSongsAllFieldsRankClassWithDate

@attribute IS_EXPLICIT {TRUE, FALSE}
@attribute WEEK date "yyyy-MM-dd"
@attribute NUM_WORDS real
@attribute NUM_UNIQUE_WORDS real
@attribute MAX_WORD_LENGTH real
@attribute AVG_WORD_LENGTH real
@attribute SONG_RANK_CLASS {1-10, 11-20, 21-30, 31-40, 41-50}

@data
TRUE,"2015-05-30",265,138,9,3,41-50
FALSE,"1986-07-19",281,92,9,3,1-10
TRUE,"2015-05-16",362,207,10,3,1-10
TRUE,"2006-02-11",715,293,12,3,41-50
FALSE,"1996-02-03",220,66,12,3,21-30
FALSE,"2010-01-30",269,64,10,4,21-30
FALSE,"2004-06-05",184,82,9,3,1-10
FALSE,"1988-06-04",260,108,13,4,1-10
TRUE,"1985-03-09",267,88,13,4,21-30
FALSE,"1989-09-16",153,79,9,3,41-50
FALSE,"2008-10-04",522,145,10,3,31-40
FALSE,"2010-03-20",218,79,9,3,1-10
FALSE,"1988-01-30",232,64,9,3,1-10
FALSE,"1980-12-27",18,18,14,5,41-50
FALSE,"1986-03-01",205,88,7,3,31-40
TRUE,"2010-05-15",445,125,11,4,41-50
TRUE,"2014-10-18",316,124,10,3,41-50
FALSE,"2014-03-01",151,54,10,4,31-40
FALSE,"1985-02-16",325,104,9,4,1-10
FALSE,"1985-12-07",264,84,10,4,1-10
FALSE,"1993-01-23",208,104,13,3,21-30
TRUE,"2007-05-12",353,117,10,3,1-10
FALSE,"1995-12-02",111,48,10,4,41-50
FALSE,"1986-05-17",290,92,12,3,11-20
FALSE,"1980-11-29",198,98,9,3,11-20
FALSE,"1982-09-18",254,60,9,3,21-30
FALSE,"1985-06-15",130,63,10,4,11-20
FALSE,"1998-08-22",819,152,14,3,1-10
FALSE,"1983-04-30",294,106,11,3,41-50
FALSE,"1988-03-12",372,78,12,4,1-10
FALSE,"1991-07-06",170,84,8,3,11-20
FALSE,"1999-09-04",322,104,10,3,11-20
FALSE,"1983-07-09",382,115,8,3,1-10
FALSE,"2001-05-12",352,103,11,3,1-10
TRUE,"1994-01-29",530,117,10,3,11-20
FALSE,"1988-04-02",511,110,15,4,21-30
FALSE,"1980-11-15",209,68,10,4,1-10
TRUE,"1996-11-30",654,209,10,3,31-40
FALSE,"2003-08-16",266,83,9,3,1-10
FALSE,"1987-09-26",192,87,11,3,21-30
FALSE,"2010-03-20",432,134,11,3,21-30
FALSE,"2000-04-01",341,94,9,3,11-20
FALSE,"1994-10-15",274,85,8,3,1-10
FALSE,"1997-08-23",585,130,10,3,1-10
FALSE,"2011-03-05",510,155,10,3,1-10
TRUE,"2009-09-26",157,67,10,3,31-40
TRUE,"2003-06-21",936,324,13,4,21-30
FALSE,"1993-12-25",409,126,8,3,21-30
FALSE,"1985-08-17",247,71,12,4,1-10
FALSE,"1988-11-05",154,57,9,4,1-10
FALSE,"1988-02-20",194,54,9,3,41-50
FALSE,"1981-11-28",342,129,9,3,31-40
FALSE,"2007-07-14",350,141,11,3,21-30
FALSE,"1995-01-07",319,107,16,4,21-30
FALSE,"1985-05-11",391,99,10,3,11-20
FALSE,"2009-06-06",249,90,10,4,1-10
TRUE,"2014-10-04",326,149,12,3,21-30
FALSE,"1984-03-17",136,95,9,4,1-10
FALSE,"1980-06-07",226,61,9,3,31-40
FALSE,"1988-07-23",249,100,10,4,1-10
FALSE,"1984-03-31",95,68,80,4,21-30
FALSE,"2008-02-23",264,73,11,4,1-10
TRUE,"1982-10-30",250,97,12,3,21-30
TRUE,"2005-01-01",681,285,14,3,21-30
FALSE,"1990-12-22",398,161,10,4,41-50
FALSE,"2013-06-08",251,97,10,3,21-30
FALSE,"2011-04-09",224,98,10,3,21-30
TRUE,"2012-01-07",596,241,13,4,1-10
TRUE,"1998-04-11",393,152,16,3,1-10
TRUE,"1998-02-14",462,151,16,3,1-10
FALSE,"1982-07-24",187,91,12,4,31-40
TRUE,"1983-03-19",152,74,10,4,41-50
FALSE,"1990-06-16",382,135,10,3,21-30
FALSE,"1981-09-05",124,66,9,4,31-40
FALSE,"2014-12-13",204,107,12,4,31-40
FALSE,"1986-03-22",243,74,9,4,21-30
FALSE,"2013-10-12",189,108,9,3,21-30
FALSE,"1984-01-28",227,93,10,4,31-40
FALSE,"1988-05-21",251,67,10,4,31-40
FALSE,"1991-07-27",330,108,10,3,21-30
FALSE,"1985-04-20",305,109,12,4,1-10
FALSE,"1981-08-08",214,71,9,3,41-50
FALSE,"1986-03-22",302,96,8,3,1-10
FALSE,"1988-07-16",369,89,8,3,1-10
FALSE,"2008-04-26",224,96,10,3,1-10
TRUE,"2004-03-20",670,254,10,3,31-40
FALSE,"2009-06-06",321,127,11,4,11-20
TRUE,"1996-11-09",752,268,12,3,1-10
FALSE,"1986-03-29",280,97,14,4,21-30
TRUE,"2014-09-20",470,189,12,4,31-40
FALSE,"1981-09-05",198,74,8,3,1-10
TRUE,"2010-12-04",742,274,12,3,21-30
TRUE,"2011-01-22",742,274,12,3,11-20
TRUE,"2012-06-09",232,116,10,3,41-50
FALSE,"2003-05-31",263,81,10,3,11-20
TRUE,"2012-09-08",498,242,13,3,21-30
FALSE,"1985-09-14",153,85,10,3,31-40
TRUE,"2010-07-10",850,329,16,3,21-30
FALSE,"1991-01-26",341,112,10,3,41-50
TRUE,"2014-09-20",515,244,9,3,31-40
FALSE,"1993-02-27",312,113,10,3,31-40
FALSE,"2000-09-02",469,147,9,3,1-10
FALSE,"1995-05-27",233,76,10,4,21-30
FALSE,"2001-04-07",694,160,9,3,21-30
FALSE,"2002-02-16",698,130,10,3,11-20
FALSE,"1990-03-10",201,73,22,4,1-10
FALSE,"1984-12-08",201,76,10,3,1-10
FALSE,"1989-08-12",234,120,9,3,11-20
FALSE,"1980-01-05",270,109,9,3,21-30
FALSE,"1984-05-12",292,83,9,4,21-30
FALSE,"1990-03-24",231,114,12,3,11-20
TRUE,"2013-07-06",474,214,12,3,31-40
FALSE,"1980-10-04",268,94,8,3,21-30
FALSE,"2007-12-01",268,78,12,3,1-10
FALSE,"1996-02-24",176,80,10,3,21-30
FALSE,"1987-10-24",338,112,10,3,41-50
FALSE,"1986-07-05",232,79,11,3,1-10
FALSE,"1993-01-23",257,54,10,3,21-30
TRUE,"1999-07-03",655,326,11,4,11-20
FALSE,"1999-02-27",196,83,8,3,31-40
TRUE,"2004-10-02",520,159,18,4,21-30
FALSE,"1993-10-30",212,80,10,3,11-20
FALSE,"1981-11-28",354,97,10,3,21-30
TRUE,"1999-04-10",395,90,9,3,1-10
FALSE,"2003-08-09",180,82,9,3,21-30
TRUE,"2011-04-09",285,134,15,3,1-10
FALSE,"1992-01-18",479,149,9,3,11-20
FALSE,"2002-08-17",18,18,14,5,11-20
FALSE,"2009-05-23",341,123,9,3,11-20
TRUE,"1997-12-27",258,122,10,3,41-50
TRUE,"1997-01-11",867,249,12,4,11-20
FALSE,"1983-06-11",334,78,10,3,31-40
TRUE,"2014-12-06",406,135,11,3,11-20
FALSE,"1984-07-21",209,83,11,3,21-30
TRUE,"2013-01-12",411,198,13,4,21-30
FALSE,"1998-03-28",562,161,10,3,1-10
TRUE,"1996-12-07",338,74,7,3,1-10
FALSE,"1982-11-20",284,99,10,4,11-20
TRUE,"1998-08-08",462,191,13,3,11-20
TRUE,"1998-09-19",345,97,13,3,31-40
FALSE,"1996-03-23",322,140,10,3,1-10
FALSE,"1982-04-17",176,55,9,4,11-20
FALSE,"1984-03-03",218,92,11,4,1-10
FALSE,"2001-02-24",371,94,9,3,11-20
FALSE,"1981-06-20",197,114,9,3,21-30
FALSE,"1987-02-14",207,76,9,4,11-20
FALSE,"1988-09-17",337,135,12,3,1-10
FALSE,"2005-02-05",224,78,8,4,41-50
FALSE,"2007-07-14",393,121,13,4,21-30
FALSE,"1998-12-05",325,105,9,3,1-10
TRUE,"2004-10-09",734,281,14,3,31-40
TRUE,"2000-01-22",689,117,9,4,41-50
TRUE,"1994-11-12",682,248,16,3,31-40
TRUE,"2014-05-03",251,127,8,3,1-10
FALSE,"2002-07-27",270,97,8,3,31-40
TRUE,"2010-05-22",855,307,16,4,1-10
FALSE,"1985-07-27",285,122,14,4,31-40
FALSE,"1992-10-10",253,61,10,3,21-30
TRUE,"1996-02-24",530,139,13,3,1-10
FALSE,"1988-12-10",281,100,10,3,21-30
TRUE,"2010-05-01",294,101,10,4,21-30
TRUE,"2012-02-11",203,117,12,3,11-20
TRUE,"2007-03-03",336,119,10,3,1-10
FALSE,"1992-06-13",261,99,17,4,31-40
TRUE,"2004-01-10",402,173,10,3,41-50
TRUE,"1997-08-09",767,336,17,4,1-10
TRUE,"1997-08-16",767,336,17,4,1-10
FALSE,"2009-06-06",274,83,11,3,41-50
TRUE,"2002-08-10",863,289,15,3,1-10
FALSE,"1986-06-21",271,88,13,3,1-10
FALSE,"1988-07-09",286,106,8,3,1-10
TRUE,"1997-02-01",677,298,12,3,31-40
FALSE,"1993-05-08",428,153,10,3,11-20
TRUE,"2010-05-01",402,199,14,4,1-10
FALSE,"1990-01-20",210,96,9,4,31-40
FALSE,"2005-03-19",361,103,9,4,31-40
FALSE,"2011-10-29",324,136,12,3,31-40
FALSE,"2000-05-13",167,71,11,4,41-50
FALSE,"1992-10-03",313,88,9,4,21-30
FALSE,"1990-04-21",208,107,10,4,1-10
FALSE,"1992-05-02",208,67,9,4,31-40
FALSE,"2002-03-09",393,137,10,3,21-30
FALSE,"2007-02-10",408,120,12,3,41-50
FALSE,"2004-12-04",220,90,9,4,31-40
FALSE,"1987-06-06",279,99,9,3,11-20
FALSE,"1987-04-04",359,98,9,4,1-10
FALSE,"1990-07-07",278,65,7,3,21-30
TRUE,"1987-01-10",306,101,10,4,1-10
FALSE,"1987-10-17",267,69,12,4,31-40
FALSE,"1992-08-29",366,132,10,4,1-10
FALSE,"1994-03-19",136,78,10,3,1-10
FALSE,"1991-10-05",695,221,18,3,11-20
TRUE,"1996-10-12",297,114,12,3,31-40
FALSE,"1992-05-23",308,78,9,3,21-30
FALSE,"2008-04-19",193,62,11,3,31-40
FALSE,"2004-03-06",293,84,12,3,11-20
TRUE,"2005-02-12",518,242,13,3,11-20
TRUE,"2005-04-16",610,280,13,4,11-20
TRUE,"1993-03-20",713,287,13,3,1-10
TRUE,"1994-09-03",807,199,13,4,31-40
TRUE,"1994-09-17",807,199,13,4,41-50
TRUE,"2005-03-19",571,161,10,3,21-30
TRUE,"1991-11-09",866,284,13,3,1-10
FALSE,"2010-05-15",507,105,14,3,1-10
FALSE,"1985-12-14",287,105,11,4,21-30
FALSE,"1994-05-28",576,238,11,3,31-40
FALSE,"1984-06-30",147,93,9,4,31-40
FALSE,"2009-09-19",506,129,12,4,1-10
FALSE,"1985-05-04",225,92,12,3,1-10
FALSE,"2005-04-02",311,86,13,3,1-10
FALSE,"2004-06-26",270,110,10,4,31-40
TRUE,"2014-02-15",303,189,11,3,41-50
FALSE,"1988-09-24",531,119,10,3,41-50
FALSE,"1980-04-12",420,107,11,3,1-10
TRUE,"2005-05-21",459,194,15,4,1-10
TRUE,"2002-07-06",567,230,19,4,1-10
FALSE,"1990-01-06",233,75,9,3,11-20
FALSE,"1985-05-25",314,97,10,3,31-40
FALSE,"1990-10-06",281,103,8,3,1-10
FALSE,"1982-09-18",139,38,8,3,31-40
FALSE,"1981-12-05",127,62,8,3,1-10
FALSE,"1985-10-12",328,95,18,3,1-10
FALSE,"2013-09-14",159,34,8,4,41-50
TRUE,"2002-10-26",749,205,12,3,41-50
FALSE,"1986-09-06",279,87,13,3,21-30
FALSE,"1984-06-09",234,68,9,4,1-10
FALSE,"2005-04-02",660,168,12,3,31-40
FALSE,"2011-04-30",292,136,14,4,31-40
FALSE,"1980-08-30",264,82,11,3,11-20
FALSE,"1996-06-01",333,131,10,3,11-20
FALSE,"1983-10-22",194,90,14,3,41-50
TRUE,"2009-05-23",899,354,14,4,21-30
TRUE,"1997-02-22",617,232,10,3,11-20
FALSE,"1982-04-17",199,81,11,4,41-50
TRUE,"2001-11-17",273,102,11,3,41-50
FALSE,"1992-02-08",499,239,12,4,31-40
FALSE,"1994-12-03",436,130,9,3,1-10
TRUE,"2004-07-24",461,204,12,3,1-10
FALSE,"2015-11-21",543,101,12,3,11-20
FALSE,"1986-06-14",300,108,9,3,1-10
FALSE,"1997-10-11",200,64,10,3,31-40
FALSE,"1989-08-05",470,136,10,3,1-10
FALSE,"1984-10-27",67,46,7,3,1-10
FALSE,"2011-05-21",383,113,10,4,1-10
TRUE,"2007-02-10",559,168,12,3,11-20
FALSE,"1983-02-26",307,107,11,3,21-30
FALSE,"1980-03-08",307,122,9,3,1-10
FALSE,"1980-11-08",206,50,9,3,11-20
FALSE,"2004-10-16",241,79,11,3,11-20
FALSE,"1982-03-27",18,18,14,5,21-30
FALSE,"1991-01-05",258,123,10,3,21-30
FALSE,"1984-10-13",199,63,11,3,41-50
FALSE,"1982-12-18",270,89,11,3,21-30
TRUE,"2010-03-13",765,237,13,3,31-40
FALSE,"1989-08-12",353,147,11,3,1-10
FALSE,"2006-11-25",288,116,11,3,31-40
FALSE,"1989-09-30",359,128,18,3,1-10
FALSE,"1989-04-08",326,164,11,4,31-40
FALSE,"1992-05-16",252,105,12,3,1-10
FALSE,"1990-12-22",238,108,10,3,11-20
TRUE,"2004-03-13",875,237,11,3,1-10
FALSE,"1980-07-26",115,61,7,3,11-20
FALSE,"1987-07-25",214,83,12,4,31-40
FALSE,"1988-05-14",162,81,9,3,21-30
FALSE,"1988-10-01",331,95,13,3,1-10
FALSE,"1987-10-03",247,82,9,3,1-10
TRUE,"2015-08-08",163,102,8,3,41-50
FALSE,"1986-06-28",398,107,10,3,21-30
FALSE,"1982-04-17",217,108,10,4,11-20
FALSE,"1984-04-07",257,62,11,3,31-40
FALSE,"1980-09-20",192,78,10,3,1-10
FALSE,"2002-09-28",264,75,10,3,1-10
FALSE,"1993-09-11",223,90,9,3,11-20
FALSE,"2015-05-02",406,91,11,3,11-20
FALSE,"2009-10-24",522,144,13,4,11-20
FALSE,"1985-06-01",170,82,10,4,11-20
FALSE,"2010-11-27",248,96,11,4,41-50
FALSE,"2002-05-25",809,351,13,4,41-50
TRUE,"2001-09-22",440,200,12,3,11-20
FALSE,"1988-11-12",282,85,8,3,1-10
TRUE,"1995-07-15",758,340,13,4,1-10
FALSE,"2001-04-07",199,67,9,3,21-30
TRUE,"2009-01-24",561,259,13,3,21-30
TRUE,"2012-09-29",259,100,13,3,1-10
FALSE,"1985-03-30",286,80,9,3,1-10
FALSE,"1981-11-07",184,80,9,3,41-50
FALSE,"1997-04-12",232,61,7,3,21-30
FALSE,"1999-04-24",323,102,8,3,21-30
FALSE,"1988-05-28",287,105,8,3,1-10
FALSE,"1991-02-09",262,76,10,3,1-10
FALSE,"1991-03-23",262,76,10,3,1-10
FALSE,"1985-05-18",436,198,13,4,1-10
FALSE,"1985-11-09",18,18,14,5,11-20
FALSE,"2000-02-26",336,149,14,3,31-40
FALSE,"1985-11-23",272,97,12,4,11-20
TRUE,"2013-02-23",314,147,11,4,31-40
FALSE,"2010-10-23",321,80,10,3,31-40
FALSE,"1996-02-03",262,71,9,3,1-10
FALSE,"1983-04-09",223,90,10,3,1-10
FALSE,"2008-09-06",365,108,10,3,11-20
FALSE,"1981-01-10",272,118,9,3,21-30
FALSE,"1986-08-16",292,116,9,3,21-30
FALSE,"1988-04-23",224,133,12,4,11-20
FALSE,"1995-12-02",241,93,10,4,1-10
FALSE,"2004-10-16",354,65,9,3,11-20
FALSE,"2012-07-07",331,77,11,3,31-40
FALSE,"1983-11-05",339,122,12,4,1-10
FALSE,"2010-01-09",450,91,11,3,11-20
FALSE,"1982-05-15",178,80,10,4,41-50
FALSE,"1980-11-22",239,99,11,4,31-40
FALSE,"2000-09-02",171,99,12,4,31-40
FALSE,"2013-03-09",321,57,8,4,11-20
FALSE,"1998-10-17",598,247,11,3,1-10
TRUE,"2006-01-28",877,202,10,3,11-20
FALSE,"1993-07-24",394,69,8,3,21-30
TRUE,"2001-02-10",316,144,10,3,41-50
TRUE,"2007-10-13",356,149,18,3,31-40
TRUE,"2014-12-27",870,331,13,4,11-20
FALSE,"1980-04-19",149,96,9,3,31-40
FALSE,"2010-12-04",399,88,12,3,1-10
TRUE,"2000-04-15",310,152,10,3,11-20
FALSE,"2001-10-13",242,96,10,3,31-40
FALSE,"1987-09-05",206,63,9,3,1-10
TRUE,"1996-03-30",365,128,10,3,41-50
FALSE,"2015-01-17",402,146,11,3,31-40
FALSE,"2010-10-23",385,153,13,3,41-50
FALSE,"1982-07-17",93,66,10,4,1-10
TRUE,"1985-03-23",127,61,10,4,1-10
FALSE,"2001-11-10",18,18,14,5,1-10
FALSE,"1982-09-18",251,79,11,3,11-20
TRUE,"1991-08-17",290,115,10,4,21-30
FALSE,"2005-01-22",334,74,8,3,11-20
FALSE,"1995-10-21",291,117,9,3,1-10
FALSE,"1984-09-15",376,86,10,3,31-40
FALSE,"1996-09-21",319,63,8,3,11-20
FALSE,"2009-10-31",205,76,10,3,31-40
TRUE,"1992-03-21",592,256,14,4,21-30
TRUE,"2001-04-21",1171,272,11,4,21-30
FALSE,"1997-02-01",374,91,8,3,11-20
FALSE,"1993-09-11",288,70,9,4,21-30
FALSE,"1998-08-01",286,115,9,3,31-40
FALSE,"1990-06-02",333,143,11,3,1-10
FALSE,"1985-02-16",167,91,11,4,31-40
FALSE,"2003-10-18",309,78,10,3,21-30
FALSE,"1990-10-20",230,139,12,3,31-40
TRUE,"2002-05-04",311,170,24,4,1-10
FALSE,"2000-06-10",329,99,9,3,1-10
FALSE,"1982-02-27",147,76,8,3,1-10
FALSE,"1987-02-07",303,103,9,3,1-10
FALSE,"1985-02-02",372,119,12,4,11-20
FALSE,"1986-08-02",287,109,14,4,1-10
FALSE,"1990-02-10",217,111,11,3,1-10
TRUE,"2014-06-28",494,175,9,3,41-50
FALSE,"2002-10-19",303,108,8,3,21-30
FALSE,"1999-05-01",255,120,12,4,31-40
FALSE,"2005-03-26",48,6,5,3,21-30
FALSE,"1993-02-20",262,111,11,3,1-10
FALSE,"1989-04-15",18,18,14,5,21-30
TRUE,"2000-05-27",308,102,10,3,11-20
TRUE,"2011-08-13",413,250,16,4,11-20
TRUE,"2011-08-20",408,248,13,4,11-20
FALSE,"1983-07-23",323,121,11,4,1-10
FALSE,"1981-12-12",145,86,10,4,11-20
FALSE,"2008-01-19",371,135,10,3,11-20
FALSE,"2011-11-26",297,133,12,4,11-20
TRUE,"2008-07-19",831,273,14,3,31-40
FALSE,"1980-11-15",169,77,9,3,11-20
FALSE,"2009-06-20",273,135,10,4,11-20
FALSE,"1986-06-21",328,86,9,3,31-40
FALSE,"1999-09-04",243,75,11,3,11-20
FALSE,"2011-08-06",493,148,11,3,31-40
FALSE,"1988-04-09",236,82,12,3,1-10
FALSE,"2014-11-01",612,106,11,3,11-20
FALSE,"1984-12-08",149,94,13,3,1-10
FALSE,"1982-08-21",269,106,12,3,21-30
FALSE,"2015-04-11",247,67,10,3,21-30
TRUE,"2005-10-01",702,269,13,3,1-10
TRUE,"2007-05-26",771,210,11,3,21-30
FALSE,"2012-09-01",135,74,10,3,41-50
TRUE,"2010-05-15",603,218,10,4,11-20
FALSE,"2004-12-04",506,104,9,3,1-10
FALSE,"2007-04-07",366,88,8,3,21-30
FALSE,"2006-06-03",317,120,10,4,1-10
FALSE,"2010-06-26",93,63,9,4,41-50
FALSE,"2012-12-08",136,77,12,3,21-30
FALSE,"2007-12-08",405,114,9,4,11-20
FALSE,"2012-04-21",140,78,12,3,31-40
FALSE,"1986-04-12",18,18,14,5,21-30
FALSE,"1983-06-04",171,69,13,4,1-10
TRUE,"2004-05-22",876,269,13,3,1-10
FALSE,"1984-01-21",325,103,10,4,1-10
TRUE,"2004-11-13",166,100,10,4,11-20
FALSE,"1990-05-05",233,94,13,4,41-50
TRUE,"1991-08-03",288,169,13,3,1-10
TRUE,"2003-08-23",842,234,13,3,1-10
FALSE,"1983-11-26",279,105,9,3,1-10
FALSE,"1982-03-27",294,100,10,4,1-10
FALSE,"1982-01-23",294,100,10,4,41-50
FALSE,"2007-03-17",292,76,10,4,41-50
FALSE,"2004-05-22",276,103,10,3,41-50
FALSE,"1988-05-07",254,108,13,4,21-30
FALSE,"1984-08-18",188,107,10,4,11-20
FALSE,"2010-02-27",102,29,9,4,41-50
FALSE,"1986-08-16",319,112,9,4,1-10
FALSE,"2009-10-17",282,114,14,4,1-10
FALSE,"1998-08-22",400,129,12,3,41-50
FALSE,"1992-02-15",515,145,13,4,21-30
FALSE,"1987-10-03",147,88,12,3,1-10
TRUE,"2008-09-27",422,113,10,3,1-10
FALSE,"1982-08-07",249,108,9,4,31-40
TRUE,"2009-11-07",604,159,10,3,31-40
FALSE,"2011-11-05",185,66,29,5,11-20
TRUE,"2003-02-01",821,257,13,4,31-40
FALSE,"1988-07-23",189,36,9,3,11-20
FALSE,"1989-03-11",568,136,10,3,1-10
TRUE,"2008-01-05",308,95,11,3,1-10
FALSE,"2009-05-30",319,116,11,4,31-40
TRUE,"2014-03-15",305,155,10,3,21-30
FALSE,"1986-10-04",150,85,11,4,31-40
TRUE,"1988-06-11",909,358,15,3,41-50
TRUE,"1988-07-23",907,360,15,4,11-20
TRUE,"1988-08-27",909,358,15,3,41-50
FALSE,"2012-03-03",412,101,10,3,1-10
FALSE,"1985-11-02",18,18,14,5,1-10
TRUE,"2014-03-15",688,232,13,3,21-30
TRUE,"2011-12-17",442,191,15,4,41-50
FALSE,"1985-12-28",235,74,10,3,1-10
FALSE,"2009-08-29",435,127,11,3,1-10
FALSE,"2007-06-09",582,130,11,3,1-10
FALSE,"2008-05-03",761,171,12,4,31-40
FALSE,"2011-12-03",244,126,13,3,11-20
FALSE,"2011-07-16",244,126,13,3,1-10
TRUE,"2000-04-22",882,277,12,3,21-30
FALSE,"1989-10-07",190,105,12,4,11-20
TRUE,"2003-11-01",551,214,13,4,21-30
TRUE,"2002-05-18",948,247,12,4,11-20
FALSE,"1983-02-26",405,113,11,3,1-10
FALSE,"1981-02-07",266,111,11,4,1-10
FALSE,"1989-06-03",281,130,10,3,1-10
TRUE,"2012-05-26",402,191,10,3,1-10
FALSE,"1990-02-10",403,134,10,4,11-20
FALSE,"1996-04-13",198,70,11,4,21-30
TRUE,"2001-07-07",394,192,15,3,1-10
FALSE,"1984-12-01",373,142,10,3,1-10
TRUE,"2015-06-20",883,332,13,4,41-50
TRUE,"2009-07-25",249,132,11,3,21-30
FALSE,"1985-08-03",273,70,11,4,11-20
TRUE,"1991-05-25",216,106,12,4,31-40
TRUE,"1992-10-10",345,196,13,4,1-10
FALSE,"1985-07-20",159,71,10,4,41-50
FALSE,"2015-11-07",439,115,10,4,1-10
FALSE,"2004-04-03",262,93,10,4,41-50
FALSE,"2003-12-20",266,94,10,3,21-30
FALSE,"1985-12-21",396,131,13,3,11-20
FALSE,"1988-09-10",217,96,11,4,1-10
TRUE,"2009-06-06",169,78,11,3,21-30
FALSE,"1990-03-03",116,57,9,4,21-30
FALSE,"1982-08-07",220,62,11,4,11-20
FALSE,"1986-07-05",1,1,0,0,41-50
FALSE,"1983-05-21",258,90,11,4,11-20
FALSE,"2015-09-26",327,117,10,3,1-10
TRUE,"2005-10-22",472,168,10,3,1-10
FALSE,"1981-11-21",268,75,12,4,1-10
FALSE,"1988-06-04",335,91,8,3,1-10
TRUE,"2003-04-05",319,133,10,3,1-10
FALSE,"2008-05-17",296,107,10,4,21-30
FALSE,"2008-02-09",34,30,11,3,11-20
FALSE,"1991-07-20",118,66,11,3,1-10
FALSE,"1983-08-06",134,58,9,4,31-40
FALSE,"2004-09-18",301,104,10,3,1-10
TRUE,"2014-06-28",551,131,14,3,21-30
FALSE,"1980-05-03",171,83,12,3,11-20
TRUE,"2005-08-06",965,354,11,4,1-10
FALSE,"2000-11-25",393,136,12,3,11-20
FALSE,"1998-03-14",18,18,14,5,21-30
FALSE,"1988-05-07",303,136,11,4,1-10
FALSE,"1993-10-02",340,97,11,3,41-50
FALSE,"1984-02-11",283,129,12,4,1-10
TRUE,"2013-05-25",277,143,11,3,41-50
FALSE,"1991-07-13",82,52,8,3,1-10
TRUE,"2015-09-12",649,235,12,3,41-50
FALSE,"1982-09-11",632,203,11,4,41-50
TRUE,"2005-10-15",636,166,10,3,1-10
FALSE,"2001-05-19",189,72,9,3,11-20
FALSE,"2014-04-26",437,142,10,3,11-20
FALSE,"2008-07-05",294,106,14,3,11-20
FALSE,"2005-09-17",243,108,11,4,31-40
TRUE,"1991-02-09",682,257,15,4,1-10
FALSE,"1980-07-26",18,18,14,5,41-50
FALSE,"1982-07-03",237,68,11,4,11-20
TRUE,"1994-11-12",927,345,13,3,31-40
TRUE,"1995-08-12",639,298,11,4,11-20
FALSE,"1994-05-07",176,120,13,4,31-40
FALSE,"1994-05-21",176,120,13,4,41-50
TRUE,"1995-09-16",639,298,11,4,11-20
TRUE,"1991-06-29",553,260,12,3,1-10
FALSE,"2015-06-06",187,76,7,3,31-40
FALSE,"1992-05-02",239,102,10,3,41-50
FALSE,"1996-05-25",274,57,8,3,31-40
FALSE,"1980-01-05",183,58,9,3,1-10
FALSE,"1992-10-17",275,62,15,4,1-10
FALSE,"2010-12-11",314,66,10,4,11-20
FALSE,"1997-03-15",292,95,9,4,21-30
FALSE,"2007-06-02",292,95,9,4,41-50
FALSE,"1988-10-08",218,57,8,3,1-10
FALSE,"2009-08-01",336,96,10,3,11-20
FALSE,"1993-11-20",392,109,10,3,1-10
FALSE,"1999-05-01",186,99,9,4,1-10
TRUE,"1996-10-19",749,360,14,4,21-30
TRUE,"2002-11-09",689,259,14,4,21-30
FALSE,"2008-07-05",376,80,11,3,1-10
TRUE,"2013-03-16",951,298,13,3,21-30
FALSE,"1987-07-18",212,63,8,3,1-10
FALSE,"1986-10-11",206,67,9,3,21-30
FALSE,"1989-11-25",301,77,9,4,1-10
TRUE,"1990-06-09",428,203,13,4,1-10
FALSE,"1983-03-26",265,90,11,4,21-30
FALSE,"2010-06-12",497,115,12,4,11-20
FALSE,"2009-04-11",479,111,17,4,1-10
FALSE,"1990-10-20",193,83,11,4,11-20
FALSE,"2014-03-15",158,85,8,3,1-10
FALSE,"2005-07-30",649,100,9,3,1-10
FALSE,"2012-08-11",180,99,12,3,21-30
TRUE,"1996-11-23",283,94,10,3,1-10
FALSE,"1981-12-12",231,85,10,3,31-40
FALSE,"2001-06-16",255,115,10,3,11-20
FALSE,"2000-01-22",191,96,11,3,41-50
TRUE,"2008-01-12",554,169,13,4,31-40
TRUE,"2009-01-03",677,231,11,3,21-30
TRUE,"2009-01-24",582,223,10,3,21-30
FALSE,"1982-04-10",1,1,0,0,31-40
FALSE,"1991-08-31",761,270,12,4,21-30
FALSE,"1988-02-13",259,122,10,4,11-20
FALSE,"1985-09-21",301,97,10,3,1-10
FALSE,"1980-01-05",380,117,10,4,31-40
FALSE,"1989-06-17",147,56,11,3,11-20
TRUE,"2012-11-10",693,300,12,4,31-40
TRUE,"2007-06-02",769,210,10,3,1-10
FALSE,"2007-02-17",523,136,10,3,41-50
TRUE,"2006-04-22",559,193,13,3,21-30
FALSE,"1990-08-18",260,95,12,4,21-30
FALSE,"1985-07-06",135,85,10,4,21-30
TRUE,"2015-05-09",654,172,11,3,11-20
FALSE,"2007-08-04",367,125,13,4,11-20
TRUE,"2012-10-06",200,103,11,3,11-20
FALSE,"2013-03-23",393,100,9,3,11-20
FALSE,"1988-07-23",372,112,11,3,1-10
TRUE,"2010-07-24",529,228,16,4,21-30
TRUE,"2010-07-17",529,228,16,4,21-30
FALSE,"1980-06-14",317,118,9,3,41-50
FALSE,"1991-02-16",186,46,10,3,41-50
FALSE,"1988-01-09",249,94,10,3,21-30
