@relation allSongsAllFields

@attribute NUM_WORDS real
@attribute NUM_UNIQUE_WORDS real
@attribute MAX_WORD_LENGTH real
@attribute AVG_WORD_LENGTH real
@attribute SONG_RANK real

@data
165,39,7,3,23
270,94,18,4,5
590,119,11,3,2
197,104,10,3,41
248,85,10,4,1
307,106,8,4,40
281,91,12,3,18
328,104,10,4,38
220,93,13,3,10
245,94,9,3,3
241,71,8,4,30
258,114,11,3,30
422,85,8,3,7
243,92,10,3,38
230,75,9,4,12
384,158,10,3,30
441,89,9,3,2
186,68,8,3,43
524,158,13,3,28
281,91,12,3,20
379,184,10,3,50
293,115,10,3,2
433,136,13,3,9
452,113,9,4,32
688,193,11,3,13
521,201,8,4,8
372,114,12,4,3
831,243,13,3,23
467,137,10,3,1
343,99,15,4,2
456,90,8,3,7
659,236,11,3,21
267,104,9,3,1
316,87,9,3,33
421,120,13,4,19
237,96,13,3,27
334,129,30,3,28
618,251,11,4,23
471,195,14,3,20
628,264,10,3,46
628,264,10,3,48
649,256,13,4,15
731,212,12,3,37
203,113,12,3,16
331,86,11,3,22
517,154,13,4,1
210,79,8,3,1
419,122,13,3,21
398,128,13,4,41
178,81,14,5,36
291,102,12,4,1
441,120,13,4,34
335,111,10,3,26
121,44,9,3,13
121,44,9,3,19
255,112,14,3,49
302,79,13,4,43
210,79,15,4,14
18,18,14,5,29
18,18,14,5,41
267,96,18,3,2
129,67,8,4,48
104,61,12,4,24
203,113,12,3,9
308,123,11,4,3
278,114,10,4,9
167,82,16,5,17
420,89,13,4,8
364,109,10,3,23
359,124,11,3,6
93,47,14,5,14
110,66,11,4,3
497,174,13,4,8
451,112,9,3,1
348,122,18,3,3
182,94,8,3,42
278,79,7,3,10
284,114,9,3,42
349,110,13,4,17
305,118,9,3,26
210,78,11,3,49
402,112,10,3,25
388,77,12,4,19
307,119,11,3,17
324,107,9,3,5
440,88,11,4,5
680,224,12,3,49
264,89,19,4,27
729,324,22,4,12
221,79,9,3,1
223,97,13,4,37
337,66,13,4,1
222,89,11,4,38
549,135,12,4,1
230,95,10,3,3
264,120,13,4,4
311,102,9,3,44
160,58,9,4,4
271,88,12,3,22
271,177,10,4,46
339,150,10,3,22
190,73,10,4,8
158,64,11,3,50
217,83,9,3,9
757,218,12,4,32
262,112,9,4,9
133,53,18,3,35
146,48,8,4,1
249,95,10,4,32
320,137,10,3,19
254,109,10,3,31
426,200,12,3,31
477,84,19,3,16
18,18,14,5,32
215,85,11,4,10
902,413,12,4,19
326,176,15,3,47
142,108,12,4,18
179,99,13,3,40
245,88,12,4,1
161,95,12,3,45
285,126,15,4,1
479,178,13,4,26
508,159,11,3,1
293,60,10,3,32
328,104,10,3,8
199,86,11,4,25
196,120,8,4,11
210,109,9,3,29
226,74,10,4,29
687,163,11,3,43
231,133,10,3,15
264,73,7,3,8
483,171,10,3,15
574,198,12,4,30
402,179,10,3,28
319,94,11,3,18
477,143,10,3,13
290,149,12,3,44
269,101,10,3,2
241,102,12,3,5
332,94,9,4,13
342,140,14,3,27
399,145,11,4,42
330,97,18,4,8
153,66,9,3,13
281,101,13,4,14
309,103,12,4,38
416,128,11,3,1
181,55,9,4,6
195,90,10,3,4
342,92,11,4,29
372,132,13,3,39
460,122,10,3,19
203,70,10,3,46
203,70,10,3,27
293,103,11,3,9
268,61,10,3,36
315,135,11,4,12
695,186,10,4,18
388,142,10,3,10
284,81,8,3,41
230,116,18,4,1
260,78,11,3,7
146,87,10,4,18
425,112,8,3,9
521,126,11,4,7
18,18,14,5,4
336,118,10,3,28
388,142,10,3,19
539,124,10,3,6
289,96,10,4,44
228,69,9,4,9
217,65,9,3,11
350,124,9,3,13
223,99,11,3,18
157,61,8,4,34
269,115,9,4,14
351,75,9,3,9
250,94,11,4,46
231,62,9,3,32
669,222,10,3,13
419,144,12,3,5
781,270,11,3,15
474,115,10,3,1
522,114,11,3,28
262,90,9,3,32
349,77,8,3,5
514,119,12,3,12
271,88,10,3,16
430,122,11,3,40
233,97,10,3,7
220,95,11,3,43
161,90,9,3,34
273,110,13,4,8
131,73,9,3,45
400,182,10,3,13
277,90,10,3,24
348,115,11,3,37
322,128,12,3,37
531,209,15,4,36
181,74,11,3,49
198,105,10,3,14
189,76,10,3,9
172,78,10,3,37
276,80,10,3,13
808,280,11,3,17
512,40,13,3,3
304,139,14,3,32
218,87,11,3,32
256,110,10,4,43
212,92,14,3,10
384,162,10,3,36
194,117,10,3,42
227,86,9,3,2
483,213,13,3,1
297,89,10,3,39
130,57,9,4,14
168,87,12,4,14
247,112,11,3,1
18,18,14,5,1
434,193,10,3,2
318,72,11,4,25
427,128,13,3,12
246,116,10,3,8
246,116,10,3,1
608,167,18,3,6
315,105,10,4,5
200,98,13,4,26
431,165,10,3,1
349,105,14,4,1
302,124,9,3,8
182,79,8,3,8
466,112,10,3,2
247,79,11,3,41
325,58,15,4,35
247,111,12,4,29
232,130,10,3,43
413,248,13,5,1
232,102,13,3,5
214,101,13,3,11
218,88,12,4,2
243,87,8,3,7
522,222,13,3,5
204,94,10,3,1
347,99,9,3,34
174,92,9,3,20
384,102,11,3,37
194,71,11,3,2
384,63,11,4,26
151,76,11,3,27
800,299,12,4,9
136,64,8,4,9
75,39,11,4,29
455,219,12,3,16
190,105,8,3,31
308,115,29,5,1
133,88,12,4,44
290,80,9,3,33
308,136,10,3,26
544,193,12,3,48
740,317,12,3,28
581,229,10,3,15
529,282,11,4,45
237,100,10,3,22
478,272,12,4,16
173,84,10,3,31
167,95,10,3,26
18,18,14,5,7
1554,583,14,4,35
388,109,11,4,34
352,114,36,4,48
236,72,11,4,15
323,64,13,3,21
287,110,8,3,13
202,80,9,4,9
186,91,9,4,6
164,74,11,4,47
477,109,11,3,1
295,81,11,4,45
658,194,11,4,35
594,188,11,3,32
635,252,14,4,35
278,71,10,3,24
412,111,11,3,40
327,91,13,4,48
433,163,13,4,9
177,82,12,4,37
226,135,18,4,42
287,101,12,4,7
237,99,17,4,48
330,103,11,4,49
275,122,12,3,17
322,102,11,3,1
619,259,10,4,12
657,219,12,3,44
657,219,12,3,45
238,83,9,3,41
445,133,19,4,1
121,70,9,4,32
144,56,9,3,26
220,83,11,4,10
292,113,9,3,29
249,99,8,3,15
316,110,8,3,18
299,126,10,4,30
504,85,11,3,16
606,117,12,3,7
538,149,14,3,7
339,147,12,3,35
242,79,10,3,14
272,125,15,4,22
542,128,9,4,19
439,91,14,3,1
208,127,9,3,31
147,65,8,3,45
503,148,10,4,47
625,117,10,4,1
435,245,18,4,45
379,100,9,3,48
379,100,9,3,2
345,131,8,3,4
271,114,10,3,6
205,43,10,3,11
205,43,10,3,7
207,65,11,3,28
223,59,10,3,49
228,97,13,3,26
148,67,12,3,35
174,60,11,4,7
366,98,10,4,50
356,131,9,3,39
293,57,9,3,11
202,64,12,4,33
319,94,9,3,23
18,18,14,5,9
496,209,13,3,13
263,89,12,3,10
290,122,10,3,21
301,114,12,3,17
305,93,10,3,5
373,88,11,3,4
331,110,11,3,25
323,108,8,3,45
416,97,8,3,11
543,238,20,3,33
568,268,14,4,34
438,143,13,4,6
430,167,13,4,22
430,156,10,3,22
227,87,13,4,46
625,168,11,3,8
666,137,10,3,49
723,275,12,4,29
364,79,11,3,8
316,108,12,3,13
638,168,10,4,14
751,216,11,3,3
176,67,8,3,5
268,70,11,3,24
385,130,13,4,47
533,259,11,4,49
811,205,11,3,6
564,219,12,3,26
134,82,10,4,19
637,249,13,4,27
202,75,13,4,12
661,239,13,4,30
1258,225,11,4,3
308,103,10,3,6
326,94,10,3,1
317,91,10,3,32
692,211,10,3,2
399,164,10,3,1
398,181,46,4,8
362,106,12,4,21
237,74,18,4,3
708,140,11,3,49
190,78,12,4,21
287,81,11,3,14
756,430,20,4,39
467,180,13,4,42
1051,270,13,3,21
324,84,10,4,10
471,102,89,3,23
374,97,8,4,41
534,105,13,3,1
631,229,14,3,41
537,271,14,4,42
316,93,10,4,16
565,115,10,4,47
336,119,11,3,26
249,103,10,3,33
255,123,11,4,35
536,135,10,3,1
185,79,12,4,37
358,121,10,3,48
708,234,13,4,4
708,234,13,4,3
591,346,14,4,50
277,112,11,3,35
201,93,10,3,1
548,170,10,3,22
180,102,13,4,27
154,86,14,4,50
239,64,8,3,4
306,92,11,4,1
165,63,13,4,30
340,86,9,3,12
297,90,10,3,41
250,91,8,3,42
195,48,10,3,23
276,115,10,3,39
318,134,12,3,47
291,118,11,3,9
225,82,12,3,16
254,80,10,3,8
344,101,13,3,10
269,118,10,3,31
370,126,10,3,32
339,85,12,3,1
299,83,11,4,35
236,104,9,4,39
221,52,8,3,1
233,91,8,3,20
313,123,9,3,1
243,73,8,3,7
376,86,10,3,4
912,303,13,4,8
191,57,13,3,1
299,81,11,3,5
311,112,10,3,26
403,64,10,3,13
206,94,10,3,11
250,96,10,4,49
170,109,10,3,38
183,60,10,3,11
271,120,11,4,5
208,81,10,4,3
238,73,10,4,45
334,94,11,4,2
127,79,10,4,14
892,277,13,4,19
496,140,10,3,10
205,59,10,4,37
18,18,14,5,11
131,41,11,4,37
357,89,10,4,26
18,18,14,5,38
375,121,12,3,36
187,95,12,4,44
168,78,11,3,23
275,117,10,4,15
336,109,9,3,14
311,98,9,3,25
222,78,12,3,12
279,95,12,3,39
232,97,11,4,14
306,100,10,3,24
186,54,12,4,22
361,105,10,3,15
18,18,14,5,35
359,135,9,3,6
316,76,11,3,8
241,71,9,3,39
200,90,9,4,10
203,88,9,3,50
335,112,11,3,1
137,82,11,4,38
326,92,11,3,50
319,90,10,3,48
224,88,9,3,5
255,108,10,4,4
198,116,10,3,46
261,121,9,3,8
235,42,11,4,5
424,144,9,4,34
408,119,14,3,29
655,250,14,4,8
208,95,9,3,42
377,79,8,3,4
285,87,8,3,35
721,213,18,3,3
227,75,9,3,13
394,162,10,3,14
512,186,11,3,28
257,96,9,3,45
749,207,13,3,28
289,116,8,3,20
233,106,13,3,20
466,149,10,3,4
220,68,8,3,50
299,104,10,3,36
245,92,9,3,5
240,80,9,3,7
458,147,13,3,29
439,96,12,3,6
209,64,11,3,14
803,109,9,3,11
297,95,12,4,28
276,124,10,4,31
329,104,9,3,41
168,71,10,4,37
309,141,10,3,1
623,264,12,3,9
287,94,11,3,18
132,18,6,4,26
286,121,12,3,13
218,92,10,4,48
435,153,10,4,36
226,88,10,3,38
535,294,16,4,31
535,294,16,4,15
237,64,9,4,36
603,182,12,3,40
190,84,12,4,46
230,88,13,3,8
233,95,9,3,1
816,211,18,3,22
816,211,18,3,5
308,168,10,4,29
594,113,11,3,17
338,90,12,3,15
297,64,8,4,40
275,100,10,3,48
275,100,10,3,20
275,100,10,3,16
695,290,12,3,44
322,89,13,3,28
217,68,7,3,48
18,18,14,5,14
240,103,10,4,9
479,121,9,3,40
220,81,9,3,17
509,106,12,3,21
519,134,9,4,23
440,116,11,3,16
153,41,8,3,49
18,18,14,5,11
314,96,7,3,7
235,79,10,3,30
98,66,13,4,31
131,71,9,3,48
222,99,10,3,37
237,66,10,3,29
180,88,16,4,4
298,121,11,4,35
255,88,11,4,6
375,120,14,4,6
375,120,14,4,3
272,94,10,3,39
197,67,11,4,21
309,72,10,4,1
580,265,10,3,47
240,84,10,4,22
414,108,11,4,7
691,270,13,4,43
416,141,9,3,9
447,198,11,3,2
735,140,13,4,11
696,340,16,4,50
299,122,9,3,34
196,63,9,3,43
354,102,11,4,32
273,83,10,4,33
208,79,8,3,3
164,51,6,3,7
436,104,20,3,26
407,74,9,4,23
217,103,8,3,35
441,113,12,3,8
360,118,13,3,9
360,118,13,3,14
262,106,13,4,26
459,203,11,3,44
184,88,10,3,13
267,124,17,3,18
273,107,10,4,48
231,102,10,3,50
547,152,10,3,39
876,199,12,3,29
660,253,11,3,11
229,60,8,3,6
220,110,10,3,2
225,109,10,4,41
496,166,12,4,7
283,148,11,3,5
394,143,9,4,15
656,124,9,3,42
152,74,8,3,50
223,77,13,4,37
223,77,13,4,32
223,77,13,4,3
342,189,11,3,5
467,213,11,3,2
298,114,11,3,25
492,145,9,3,30
690,234,10,3,1
690,234,10,3,13
296,93,10,4,34
320,78,10,3,25
278,77,10,3,27
473,138,10,3,1
307,117,9,3,5
550,316,13,4,10
565,221,11,4,25
18,18,14,5,7
326,85,10,3,39
386,113,13,3,19
349,104,11,3,3
510,135,9,3,26
279,94,11,3,1
402,145,11,3,6
155,87,10,3,4
488,195,11,3,20
150,90,9,4,38
611,209,15,4,28
262,99,8,3,17
947,259,14,3,38
283,110,14,3,12
282,109,10,4,34
166,69,10,3,26
369,92,9,3,9
115,77,10,4,1
179,80,11,3,47
227,84,11,4,1
299,73,8,3,5
18,18,14,5,24
177,59,8,3,1
592,129,10,3,2
353,106,11,3,14
201,84,9,3,41
267,87,12,3,14
185,51,9,4,4
210,89,11,4,41
730,302,20,4,2
238,60,9,4,4
184,93,8,3,31
197,74,10,4,24
175,60,9,3,28
265,97,8,3,8
220,59,8,3,3
159,60,8,3,20
310,107,10,4,38
753,240,13,3,17
174,75,15,3,2
301,102,10,3,36
247,90,9,3,1
546,120,16,4,1
186,96,11,4,41
315,95,9,3,48
250,88,12,4,20
193,70,11,3,39
446,127,10,4,11
550,218,10,3,5
253,108,17,4,21
218,96,10,3,25
269,83,10,3,8
778,252,11,3,8
698,235,12,3,31
527,253,13,4,39
278,122,18,3,6
485,148,11,3,42
224,88,13,3,5
361,112,12,4,12
394,191,9,3,17
411,157,18,3,35
510,235,33,3,2
632,193,10,3,13
487,102,11,3,44
241,97,11,4,41
198,65,11,4,29
233,42,8,3,43
401,121,9,3,2
264,121,13,4,41
295,102,10,3,12
176,86,9,3,10
164,90,11,3,15
324,90,11,3,13
220,55,12,3,5
238,92,9,3,43
315,97,9,3,48
315,97,9,3,46
144,72,9,3,38
321,138,10,4,20
126,76,9,3,50
257,94,11,3,35
18,18,14,5,8
220,74,10,3,46
335,94,9,3,1
316,120,11,3,27
203,72,7,3,16
306,121,10,3,29
396,204,11,3,12
183,105,9,3,36
193,75,13,3,45
1,1,0,0,8
458,107,12,3,48
178,100,12,4,19
246,120,12,4,16
351,117,10,4,41
367,120,10,3,15
686,316,11,3,44
633,195,12,3,1
263,110,10,3,32
337,101,13,4,31
154,70,11,4,35
200,59,10,3,48
263,126,19,3,34
128,67,11,4,45
269,112,9,3,22
190,43,10,3,2
18,18,14,5,11
486,147,9,3,7
232,96,10,3,34
272,97,10,3,48
400,90,11,3,10
660,216,19,3,9
266,90,9,3,32
178,59,11,4,7
395,95,10,3,6
251,73,10,3,5
193,89,10,3,33
208,81,11,3,20
228,78,9,3,4
396,88,15,3,47
152,82,10,3,12
327,93,9,3,2
298,55,8,3,17
405,110,13,3,31
327,93,9,3,1
288,137,12,4,29
275,110,8,4,2
399,147,11,4,2
205,68,10,3,42
227,119,10,4,29
365,159,10,3,18
1018,269,13,3,26
271,111,11,3,41
327,135,18,4,23
846,250,13,3,35
303,94,10,3,8
395,86,8,3,14
241,71,9,3,15
293,115,10,4,38
314,103,12,3,10
774,327,12,3,36
221,89,9,4,39
332,149,10,3,29
124,78,11,4,15
243,91,13,4,32
456,99,9,3,14
368,116,10,3,14
366,101,8,3,32
833,271,11,3,12
173,66,9,3,20
178,94,10,3,49
207,84,9,3,13
615,210,13,3,3
106,63,10,3,16
574,69,30,3,31
220,103,11,3,7
366,165,13,4,36
420,122,13,3,38
393,82,9,3,3
266,78,10,3,18
287,76,10,3,1
139,59,10,3,33
187,59,10,3,9
282,78,10,3,3
319,83,10,3,3
145,52,8,3,20
815,248,19,3,39
346,99,10,3,5
458,240,16,4,49
191,73,7,3,43
243,94,10,3,34
159,83,9,3,38
317,87,9,3,1
331,106,12,4,38
397,190,10,3,30
159,83,11,3,17
241,71,10,3,35
760,227,13,3,34
305,91,8,3,13
171,76,8,4,45
246,99,10,4,6
346,151,10,3,42
374,151,11,3,42
544,88,8,3,32
151,68,8,3,34
265,111,10,3,50
230,94,9,3,44
449,84,13,3,7
596,158,14,3,33
584,114,12,3,2
317,95,9,3,5
301,120,10,3,7
424,116,10,3,7
243,82,12,3,7
141,68,11,3,18
353,61,9,3,29
537,109,12,3,4
18,18,14,5,10
496,89,8,3,2
259,106,11,3,41
188,81,20,4,37
1,1,0,0,35
481,184,11,3,17
189,81,15,4,13
444,102,9,4,5
250,105,11,4,32
181,42,7,3,47
367,65,7,4,11
358,101,13,3,44
160,83,9,3,38
255,90,11,3,24
283,78,10,3,25
464,118,8,3,8
305,84,12,3,46
220,104,9,3,34
205,82,10,3,28
368,108,10,4,48
212,70,8,3,20
234,106,9,4,14
100,57,7,3,21
192,76,9,3,6
402,139,10,4,24
264,91,10,3,18
243,64,9,3,23
243,66,9,3,49
431,185,12,3,24
281,114,12,4,28
18,18,14,5,1
253,89,9,3,39
298,98,10,3,35
257,102,10,3,40
287,131,13,4,12
282,93,9,3,1
322,95,11,3,1
336,112,14,3,33
170,64,9,4,27
321,105,11,4,43
250,106,11,4,10
291,109,8,3,11
325,164,12,4,9
223,71,14,4,20
263,116,10,3,47
282,82,8,3,2
211,89,8,3,34
313,68,11,3,3
458,89,10,3,5
347,121,9,4,13
332,122,9,4,36
208,66,10,3,49
288,92,11,4,12
309,112,10,4,35
305,99,10,3,22
542,228,11,4,10
191,103,11,3,32
231,85,9,3,38
360,162,9,4,5
471,232,15,4,33
508,197,10,3,10
508,197,10,3,7
271,80,11,4,17
187,86,9,3,34
720,220,10,3,12
231,103,11,3,18
302,91,12,4,13
179,76,13,4,33
492,152,11,3,14
196,95,10,4,6
204,70,9,3,13
289,129,10,3,4
489,82,10,4,46
309,109,8,3,10
237,80,10,3,38
288,125,10,3,48
227,66,10,3,9
278,110,10,3,23
598,214,10,3,28
285,136,13,3,17
373,112,10,3,16
928,383,19,4,39
488,133,12,3,42
156,78,9,3,45
